Country,Year,military_expenditures_usd,military_expenditures_pct_gdp,military_expenditures_pct_govt,Capital City,Latitude,Longitude
Lithuania,2019,1093.819973130318,0.01995540753724677,0.05914759656132703,Vilnius,54.6892,25.2798
North Macedonia,2019,146.09338039957785,0.011591162855325745,0.03690781550229381,,,
Montenegro,2019,73.96215853112406,0.013344119643203412,0.03034588883785025,Podgorica,42.4411,19.2636
Poland,2019,11786.153846153848,0.01975095390326905,0.04716547396188771,Warszawa (Warsaw),52.2298,21.0118
Romania,2019,4613.0403968816445,0.018355987142630727,0.05510575552764882,Bucuresti (Bucharest),44.4328,26.1043
Serbia,2019,1304.9584387219365,0.02526470748182645,0.06011176476563848,Beograd (Belgrade),44.8176,20.4633
Slovakia,2019,1802.5078369905955,0.01704971444693469,0.04206401045068583,Bratislava,48.1482,17.1067
Slovenia,2019,572.8840125391849,0.010543316103123009,0.024282256916433348,Ljubljana,46.0511,14.5051
Belarus,2019,899.7106855079741,0.013964229756680106,0.37384107934110916,Minsk,53.9,27.5667
Moldova,2019,43.00932857307383,0.0036212237885208144,0.011321469714424303,,,
Russia,2019,65201.335848356466,0.03860337504370727,0.11399000088659958,,,
Ukraine,2019,6262.432160712211,0.040679376503759676,0.09801589366128492,Kyiv (Kiev),50.4454,30.5186
Austria,2019,3336.5427675772503,0.007503596574903504,0.01541676797252068,Wien (Vienna),48.2064,16.3707
Belgium,2019,4761.195700850873,0.00888429380863306,0.017117751712700954,Bruxelles-Brussel,50.8467,4.3499
Cyprus,2019,463.6139722346619,0.017866190131382725,0.04685979404775377,Lefkosia (Nicosia),35.1595,33.3669
Denmark,2019,4487.779277252962,0.012950923811542166,0.026075100191671027,København (Copenhagen),55.6759,12.5655
Finland,2019,3635.2440662785493,0.01353717616256285,0.025379877438719358,Helsinki,60.1692,24.9402
France,2019,50118.929211934614,0.01836461470732903,0.03317786343242322,Paris,48.8534,2.3488
Germany,2019,49079.4446932378,0.01261841450040442,0.028039297958348256,Berlin,52.5244,13.4105
Greece,2019,5383.116883116883,0.026224530749058218,0.05455742020401448,Athínai (Athens),37.9534,23.749
Iceland,2019,0.0,,,Reykjavík,64.1355,-21.8954
Ireland,2019,1112.7407075682938,0.0027890540205492203,0.011476640262349598,Dublin,53.3331,-6.2489
Italy,2019,26380.673981191223,0.013115096247262611,0.02705728793474067,Roma (Rome),41.8947,12.4811
Luxembourg,2019,381.7733990147783,0.00546198379988419,0.012676108694844057,Luxembourg,49.6117,6.13
Malta,2019,80.26757725033588,0.005018687331304966,0.014057843137254902,Valletta,35.8997,14.5147
Netherlands,2019,12000.671742051052,0.013183609964885525,0.031296990011474686,Amsterdam,52.374,4.8897
Norway,2019,7542.1357898328215,0.01843735378184272,0.03672560735863371,Oslo,59.9127,10.7461
Portugal,2019,3299.3730407523512,0.01374696314330493,0.032390310384243386,Lisboa (Lisbon),38.7169,-9.1399
Spain,2019,17189.319301388266,0.012327049175721168,0.029153027046322808,Madrid,40.4165,-3.7026
Sweden,2019,5839.555790586991,0.010934092255277082,0.022729349772554187,Stockholm,59.3326,18.0649
Switzerland,2019,5021.931589537224,0.006963243247604625,0.021769544094687357,Bern,46.9481,7.4474
United Kingdom,2019,56567.602040816324,0.01985253730995859,0.051413467502130196,London,51.5085,-0.1257
Albania,2020,196.5963089844182,0.012958357026973876,0.03980756321324681,Tiranë (Tirana),41.3275,19.8189
Bosnia and Herzegovina,2020,167.52186588921282,0.008272982831598837,0.0182285387982996,Sarajevo,43.8486,18.3564
Bulgaria,2020,1119.0115398065043,0.015934611657122844,0.042143155029741655,Sofia,42.6975,23.3242
Croatia,2020,981.3893288335565,0.017025613374046344,0.031522456639171054,Zagreb,45.8144,15.978
Estonia,2020,718.1123902883847,0.022967568342533325,0.05112391463117747,Tallinn,59.437,24.7535
Hungary,2020,2768.3725371738155,0.01760069365220387,0.03445884810098947,Budapest,47.498,19.0399
Kosovo,2020,78.96500626923515,0.01023037391458444,0.030585430463576157,,,
Latvia,2020,742.0494699646644,0.02162111015230235,0.05223880597014926,Riga,56.946,24.1059
Lithuania,2020,1174.056765074661,0.020652385840695845,0.04932950191570882,Vilnius,54.6892,25.2798
North Macedonia,2020,153.53748289507746,0.012405865698042596,0.03407952847690818,,,
Montenegro,2020,82.9203237205061,0.01738027260455615,0.031976263736263735,Podgorica,42.4411,19.2636
Poland,2020,13718.291431503332,0.02287485156172465,0.047411403796536834,Warszawa (Warsaw),52.2298,21.0118
Romania,2020,5052.321470657554,0.020095042982131748,0.0526286070616656,Bucuresti (Bucharest),44.4328,26.1043
Serbia,2020,1267.544240963138,0.023755846340451314,0.049280330056922055,Beograd (Belgrade),44.8176,20.4633
Slovakia,2020,2047.1902427903797,0.019220047888311744,0.04294903986417008,Bratislava,48.1482,17.1067
Slovenia,2020,567.6507466089138,0.010585626998026041,0.020612582781456956,Ljubljana,46.0511,14.5051
Belarus,2020,861.0532786885246,0.014032585986716611,0.36883711948316417,Minsk,53.9,27.5667
Moldova,2020,44.53378065710319,0.003854632777375822,0.010506994199931763,,,
Russia,2020,61712.53716893713,0.041714789011806704,0.1058606787230267,,,
Ukraine,2020,6838.766421177517,0.04400314702767075,0.09580844457187379,Kyiv (Kiev),50.4454,30.5186
Austria,2020,3840.0775105437137,0.008841271450889152,0.015570304159137021,Wien (Vienna),48.2064,16.3707
Belgium,2020,5317.4512709449455,0.010124847069231165,0.01721897815607444,Bruxelles-Brussel,50.8467,4.3499
Cyprus,2020,483.4150233671492,0.01920171746028785,0.043417280917280913,Lefkosia (Nicosia),35.1595,33.3669
Denmark,2020,4887.155963302753,0.013771311205343573,0.025751923619224105,København (Copenhagen),55.6759,12.5655
Finland,2020,3868.6880200615524,0.014258227677933775,0.02493314918750551,Helsinki,60.1692,24.9402
France,2020,52747.06485808732,0.019964777429943154,0.03254402498030831,Paris,48.8534,2.3488
Germany,2020,53318.70511797561,0.013742717548101642,0.027233957079146245,Berlin,52.5244,13.4105
Greece,2020,5773.281659637524,0.030693435445789986,0.050989610598799986,Athínai (Athens),37.9534,23.749
Iceland,2020,0.0,,,Reykjavík,64.1355,-21.8954
Ireland,2020,1144.420380713553,0.0026755521427571163,0.009847481732136726,Dublin,53.3331,-6.2489
Italy,2020,32929.09381055512,0.017389839805186463,0.030516408724981806,Roma (Rome),41.8947,12.4811
Luxembourg,2020,425.16812948820245,0.0057807708222396385,0.01231023102310231,Luxembourg,49.6117,6.13
Malta,2020,86.28747292830275,0.005668819310488119,0.012535187945024012,Valletta,35.8997,14.5147
Netherlands,2020,13085.717542459819,0.014412639825241987,0.030132207847429468,Amsterdam,52.374,4.8897
Norway,2020,7225.183140460771,0.01965983692394358,0.03465812444616466,Oslo,59.9127,10.7461
Portugal,2020,3267.981306280634,0.014297907011330041,0.029040263357812107,Lisboa (Lisbon),38.7169,-9.1399
Spain,2020,17431.779322922604,0.013666455170195083,0.026332065478476028,Madrid,40.4165,-3.7026
Sweden,2020,6271.28583840139,0.011460864242762483,0.02246209380664535,Stockholm,59.3326,18.0649
Switzerland,2020,5731.416400425986,0.007725589732276742,0.02089905791529781,Bern,46.9481,7.4474
United Kingdom,2020,58332.3717948718,0.02162215913411092,0.04325064877042557,London,51.5085,-0.1257
Albania,2021,222.81454011666085,0.012429880839606685,0.038699851386666394,Tiranë (Tirana),41.3275,19.8189
Bosnia and Herzegovina,2021,175.57436517533256,0.007425767749051682,0.018608227604767397,Sarajevo,43.8486,18.3564
Bulgaria,2021,1275.2448905550855,0.015174908957921448,0.03930668157674029,Sofia,42.6975,23.3242
Croatia,2021,1360.3460034644795,0.019694440825184584,0.040579552705032766,Zagreb,45.8144,15.978
Estonia,2021,748.5808893093661,0.020308662213269,0.048539222452265926,Tallinn,59.437,24.7535
Hungary,2021,2409.58900947425,0.01323741311130921,0.027353478149703646,Budapest,47.498,19.0399
Kosovo,2021,79.60974456007568,0.008459288152120917,0.029129381220250977,,,
Latvia,2021,823.0842005676442,0.020870233850665425,0.04832997708492466,Riga,56.946,24.1059
Lithuania,2021,1306.7644276253548,0.01956510322013181,0.05279755363371399,Vilnius,54.6892,25.2798
North Macedonia,2021,205.55566324849283,0.014719320931422638,0.04121451447405242,,,
Montenegro,2021,91.13765373699148,0.015552801950305947,0.03469878433138226,Podgorica,42.4411,19.2636
Poland,2021,15295.541731467083,0.02242623613709107,0.05086253113714133,Warszawa (Warsaw),52.2298,21.0118
Romania,2021,5300.529355149182,0.018525934710734212,0.0498782986720404,Bucuresti (Bucharest),44.4328,26.1043
Serbia,2021,1465.7008197445393,0.023132038795517302,0.04969561435997636,Beograd (Belgrade),44.8176,20.4633
Slovakia,2021,2064.8060548722797,0.017415464998750543,0.03818814111677348,Bratislava,48.1482,17.1067
Slovenia,2021,762.7719962157048,0.012337705673763464,0.024943924510789695,Ljubljana,46.0511,14.5051
Belarus,2021,951.2388230196557,0.013652892655431114,0.3762948765893792,Minsk,53.9,27.5667
Moldova,2021,52.29326318197415,0.0037772851135782185,0.010922904173734382,,,
Russia,2021,65907.7050471045,0.03611740683041118,0.10314186955004194,,,
Ukraine,2021,6898.123104359392,0.03425491995628571,0.08460587433563518,Kyiv (Kiev),50.4454,30.5186
Austria,2021,4196.428571428572,0.008736941368808,0.015586566167685714,Wien (Vienna),48.2064,16.3707
Belgium,2021,6239.356669820246,0.01038726626682123,0.018947202091518286,Bruxelles-Brussel,50.8467,4.3499
Cyprus,2021,541.8046357615895,0.01837920412008683,0.04387989656163202,Lefkosia (Nicosia),35.1595,33.3669
Denmark,2021,5273.695928753181,0.013001222366215218,0.026104446123811322,København (Copenhagen),55.6759,12.5655
Finland,2021,3831.5988647114473,0.012912327686182614,0.023157247718224895,Helsinki,60.1692,24.9402
France,2021,56646.996215704836,0.019144061151392545,0.03241615234692221,Paris,48.8534,2.3488
Germany,2021,56513.12677388836,0.0132102724294738,0.025934820362531207,Berlin,52.5244,13.4105
Greece,2021,8299.905392620625,0.038668791000780973,0.06695093914851807,Athínai (Athens),37.9534,23.749
Iceland,2021,0.0,,,Reykjavík,64.1355,-21.8954
Ireland,2021,1267.7388836329233,0.00246964923185605,0.010139800609144737,Dublin,53.3331,-6.2489
Italy,2021,36232.72232734153,0.016812622421282036,0.02990248972779887,Roma (Rome),41.8947,12.4811
Luxembourg,2021,403.26395458845786,0.004712492361201899,0.010990073482016242,Luxembourg,49.6117,6.13
Malta,2021,87.95056764427625,0.00486319433139289,0.011275166767738024,Valletta,35.8997,14.5147
Netherlands,2021,14395.69536423841,0.013982519840061935,0.030349494133544753,Amsterdam,52.374,4.8897
Norway,2021,8435.12161061329,0.01721024213960424,0.03621325366214353,Oslo,59.9127,10.7461
Portugal,2021,3882.4503311258277,0.015195330887216769,0.0320177106800472,Lisboa (Lisbon),38.7169,-9.1399
Spain,2021,19544.465468306527,0.013521177461977108,0.027054794520547945,Madrid,40.4165,-3.7026
Sweden,2021,7582.555970149253,0.011852239600857222,0.024611960804351036,Stockholm,59.3326,18.0649
Switzerland,2021,5485.229759299781,0.006744646982145065,0.019561824495688475,Bern,46.9481,7.4474
United Kingdom,2021,65136.216155433285,0.020732220358840477,0.04508104295900687,London,51.5085,-0.1257
Albania,2022,228.6931596237378,0.012109834356672832,0.0397041542821594,Tiranë (Tirana),41.3275,19.8189
Bosnia and Herzegovina,2022,166.54504271716328,0.006790977273162534,0.017509045680687473,Sarajevo,43.8486,18.3564
Bulgaria,2022,1436.9013695197298,0.01592286696273029,0.042247731081807544,Sofia,42.6975,23.3242
Croatia,2022,1282.1106128046986,0.017928287704562566,0.0403588928618726,Zagreb,45.8144,15.978
Estonia,2022,818.2789637096434,0.021604426401521003,0.05453143618139763,Tallinn,59.437,24.7535
Hungary,2022,3256.8171909974417,0.018356572262599624,0.038053373876279176,Budapest,47.498,19.0399
Kosovo,2022,107.60158018292427,0.011448416939248023,0.03988499025341131,,,
Latvia,2022,856.1427717990358,0.020941585284430998,0.05176470588235294,Riga,56.946,24.1059
Lithuania,2022,1734.3727649835503,0.02446621591160535,0.06781264136201012,Vilnius,54.6892,25.2798
North Macedonia,2022,220.21418736261475,0.016229276570772038,0.04628307343432677,,,
Montenegro,2022,98.01151901183874,0.01607464951793359,0.03723012385137835,Podgorica,42.4411,19.2636
Poland,2022,15341.313422532776,0.022285610897491277,0.051009200325331856,Warszawa (Warsaw),52.2298,21.0118
Romania,2022,5187.965337043869,0.017248742874705833,0.04684535081517499,Bucuresti (Bucharest),44.4328,26.1043
Serbia,2022,1723.486851644086,0.027113412943234296,0.062353085110692,Beograd (Belgrade),44.8176,20.4633
Slovakia,2022,2085.664762257356,0.01808560966982371,0.04277394305435721,Bratislava,48.1482,17.1067
Slovenia,2022,775.1562933856135,0.012921277592601123,0.02747129864320859,Ljubljana,46.0511,14.5051
Belarus,2022,1105.1747413049677,0.016486931349086083,0.45654319201273336,Minsk,53.9,27.5667
Moldova,2022,47.74981511375369,0.003288750315498073,0.008984398350170363,,,
Russia,2022,102366.63645968008,0.046900348306479336,0.12944210452947794,,,
Ukraine,2022,41183.92747281194,0.2587994356709307,0.3921224721551871,Kyiv (Kiev),50.4454,30.5186
Austria,2022,3612.7331779514843,0.007685285661546723,0.014556017933875192,Wien (Vienna),48.2064,16.3707
Belgium,2022,6890.161299822461,0.011823964257009774,0.022265802908047774,Bruxelles-Brussel,50.8467,4.3499
Cyprus,2022,532.5123898794249,0.018227310364690212,0.047093293647102595,Lefkosia (Nicosia),35.1595,33.3669
Denmark,2022,5475.015487991187,0.013676154901310442,0.030392641599761416,København (Copenhagen),55.6759,12.5655
Finland,2022,4446.368019386269,0.015736380725492754,0.029664376784949938,Helsinki,60.1692,24.9402
France,2022,53638.748769426245,0.019324235380956786,0.03313910729602579,Paris,48.8534,2.3488
Germany,2022,56153.121239913504,0.013771384205055187,0.027833755617421043,Berlin,52.5244,13.4105
Greece,2022,8745.382718957988,0.0402423972931974,0.07613680065928029,Athínai (Athens),37.9534,23.749
Iceland,2022,0.0,,,Reykjavík,64.1355,-21.8954
Ireland,2022,1164.3120987488114,0.0021865266466528596,0.010300165621452629,Dublin,53.3331,-6.2489
Italy,2022,34691.881158127675,0.016945575218351945,0.03044705491401512,Roma (Rome),41.8947,12.4811
Luxembourg,2022,509.90874822250464,0.00625326007042526,0.014332012889112249,Luxembourg,49.6117,6.13
Malta,2022,78.30340690131008,0.004325294123736077,0.010797534445250181,Valletta,35.8997,14.5147
Netherlands,2022,13632.443393606907,0.013521896115900179,0.031088383650619663,Amsterdam,52.374,4.8897
Norway,2022,8697.821939022533,0.015005213023079476,0.03895688080235636,Oslo,59.9127,10.7461
Portugal,2022,3566.560367531364,0.013992690649203117,0.031666728923088416,Lisboa (Lisbon),38.7169,-9.1399
Spain,2022,20306.570632830448,0.014339965700543012,0.030438422379421626,Madrid,40.4165,-3.7026
Sweden,2022,7722.479440752991,0.013060427688543893,0.027598728145019475,Stockholm,59.3326,18.0649
Switzerland,2022,5652.315105803478,0.006904637652724074,0.021895289572782754,Bern,46.9481,7.4474
United Kingdom,2022,64081.63427669118,0.020739255879988188,0.04709387852233911,London,51.5085,-0.1257
Albania,2023,397.61761306954554,0.017439916766918556,0.05619528755833318,Tiranë (Tirana),41.3275,19.8189
Bosnia and Herzegovina,2023,216.70201953245837,0.008083823194989199,0.019310854048732465,Sarajevo,43.8486,18.3564
Bulgaria,2023,1918.4453577268107,0.018473728028825402,0.050192938592054114,Sofia,42.6975,23.3242
Croatia,2023,1439.0603324964022,0.017798921988481146,0.038988408851422546,Zagreb,45.8144,15.978
Estonia,2023,1189.4935631220262,0.02866653873744348,0.06770384946501044,Tallinn,59.437,24.7535
Hungary,2023,4355.478069889931,0.02127843188094345,0.04411885452693962,Budapest,47.498,19.0399
Kosovo,2023,133.18546592279202,0.012541803572726046,0.040220880913539966,,,
Latvia,2023,1045.2839443217617,0.022675426752436816,0.05631658905704308,Riga,56.946,24.1059
Lithuania,2023,2160.7512499945983,0.027156783451576925,0.06928566479595372,Vilnius,54.6892,25.2798
North Macedonia,2023,266.629712724026,0.016989554562126436,0.047006723198436406,,,
Montenegro,2023,114.5198162497137,0.016342496601639393,0.03738977072310406,Podgorica,42.4411,19.2636
Poland,2023,31649.874711647317,0.03832728538982234,0.08119155968430838,Warszawa (Warsaw),52.2298,21.0118
Romania,2023,5610.688108210971,0.016138952949923846,0.043681425815141964,Bucuresti (Bucharest),44.4328,26.1043
Serbia,2023,2135.7671033729857,0.028532463856160838,0.06423621800740092,Beograd (Belgrade),44.8176,20.4633
Slovakia,2023,2663.1259156183423,0.02016534749022293,0.041883304448295786,Bratislava,48.1482,17.1067
Slovenia,2023,907.5155249977312,0.013366500648857402,0.028299026378735305,Ljubljana,46.0511,14.5051
Belarus,2023,1403.1341600901917,0.01797703363104552,0.505913118885667,Minsk,53.9,27.5667
Moldova,2023,93.41082711401712,0.005466788158706509,0.014045134435074769,,,
Russia,2023,109454.38753208602,0.05864188872292315,0.16141408457646766,,,
Ukraine,2023,64753.19160414538,0.3665310993790993,0.5817070988160523,Kyiv (Kiev),50.4454,30.5186
Austria,2023,4409.985263676475,0.00844274840737983,0.01632577151359048,Wien (Vienna),48.2064,16.3707
Belgium,2023,7629.396588605927,0.012146159956910556,0.02216516687120801,Bruxelles-Brussel,50.8467,4.3499
Cyprus,2023,566.8730904360829,0.018246030055427836,0.04616399788843921,Lefkosia (Nicosia),35.1595,33.3669
Denmark,2023,8144.93220169398,0.019531959640583105,0.04100016788688803,København (Copenhagen),55.6759,12.5655
Finland,2023,7348.03220383663,0.024214861761871168,0.04440723692371979,Helsinki,60.1692,24.9402
France,2023,61301.290832796745,0.02056386738413368,0.03566871389327181,Paris,48.8534,2.3488
Germany,2023,66826.63428420793,0.01519651920969747,0.03081088081611102,Berlin,52.5244,13.4105
Greece,2023,7729.763484168176,0.03234407557966746,0.06565330299053929,Athínai (Athens),37.9534,23.749
Iceland,2023,0.0,,,Reykjavík,64.1355,-21.8954
Ireland,2023,1269.192872978077,0.002168578826497179,0.01016360112816431,Dublin,53.3331,-6.2489
Italy,2023,35528.92381623243,0.016057828933405714,0.030434517926222076,Roma (Rome),41.8947,12.4811
Luxembourg,2023,662.4928155020938,0.007490545294635003,0.0162266737232072,Luxembourg,49.6117,6.13
Malta,2023,112.63672153534341,0.005586440181308751,0.013772391017173051,Valletta,35.8997,14.5147
Netherlands,2023,16624.82011745844,0.015325624707440715,0.03388404820571766,Amsterdam,52.374,4.8897
Norway,2023,8668.565965945121,0.016072811583489496,0.04001922614756068,Oslo,59.9127,10.7461
Portugal,2023,4223.188318114442,0.015192971240640864,0.03442202868942682,Lisboa (Lisbon),38.7169,-9.1399
Spain,2023,23699.130513697008,0.0150901228462186,0.03206465843611775,Madrid,40.4165,-3.7026
Sweden,2023,8754.872951012165,0.014734106294245795,0.030612781164599537,Stockholm,59.3326,18.0649
Switzerland,2023,6293.39064780435,0.007027180045186678,0.022024668933289863,Bern,46.9481,7.4474
United Kingdom,2023,74942.84345957941,0.022648790516120093,0.05152399622424164,London,51.5085,-0.1257
